Commodity code,Commodity,Quantity,Unit,Supplementary Quantity,Supplementary Unit,Renminbi Yuan
84752990,"Other machines for making glass or glasswares, nes",187,Number of item,814270,Kilogram,71852543.0
84759000,Parts of glass working machines,106525,Kilogram,0,?,26311112.0
84762100,Automatic beverage-vending machine with heatg/refrigerating devices,2754,Number of item,385473,Kilogram,27909020.0
84762900,"Automatic beverage-vending machines, nes",162,Number of item,15926,Kilogram,680208.0
84768100,Oth automatic goods-vending machine with heatg/refrigerating devices,3467,Number of item,1050138,Kilogram,54708107.0
84768900,"Automatic goods-vending mach, nes",24108,Number of item,517302,Kilogram,38160587.0
84769000,Parts of automatic goods-vending machine,386058,Kilogram,0,?,53937214.0
84771010,Injection-moulding mach for working plastics,3154,Number of item,33604616,Kilogram,948170624.0
84771090,Injection-moulding mach for working rubber,229,Number of item,1629650,Kilogram,48476224.0
84772010,Plastic granulators,352,Number of item,1681133,Kilogram,73362702.0
84772090,Extruders for working rubber′plastics nes,1045,Number of item,6147764,Kilogram,298459373.0
84773010,Extrusion blow moulding machines for working rubber/plastics,214,Number of item,1677730,Kilogram,76775712.0
84773020,Injection blow moulding machines for working rubber/plastics,40,Number of item,153428,Kilogram,8039348.0
84773090,Other blow moulding mach for working rubber/plastics,463,Number of item,1533218,Kilogram,106393619.0
84774010,Plastics bridge-die-forming mahines,280,Number of item,852883,Kilogram,44404108.0
84774020,Plastics calender-forming machines,47,Number of item,210617,Kilogram,12182503.0
84774090,Vacuum moldng/thermoforming mach for workng rubber/plastic nes,755,Number of item,2475105,Kilogram,105912118.0
84775100,Machn for mouldg/retreadg pneu tyres/forming inner tubes nes,76,Number of item,746637,Kilogram,60470549.0
84775900,"Machines for plastic/ rubber moulding/forming ,nes",12340,Number of item,2086913,Kilogram,110151837.0
84778000,Mach for working rubber′plastics′for the mfr of prods therefrom,67228,Number of item,20962386,Kilogram,1011375163.0
84779000,Pts of mach for wrkg rubber′plas′for the mfr of prods therefrom,11874719,Kilogram,0,?,456570398.0
84781000,Machinery for preparing′making up tobacco nes,53197,Number of item,62013,Kilogram,9227585.0
84789000,Parts of machinery for preparing′making up tobacco nes,5588,Kilogram,0,?,3009587.0
84791021,Machines for spreding bituminous concrete,111,Number of item,1623566,Kilogram,74147228.0
84791022,Stablilizer spreading machines,15,Number of item,263555,Kilogram,9920377.0
84791029,"Other Spreding machines, nes",466,Number of item,167391,Kilogram,3717987.0
84791090,"Machinery for public works,building or the like, nes",26319,Number of item,3612147,Kilogram,140467249.0
84792000,machinery for the extraction or preparation of animal or fixed vegetable fats or microbial fats or oils.,2987,Number of item,2666748,Kilogram,71202240.0
84793000,"Press for making particle/fibre board, for treating wood or cork",376,Number of item,3259819,Kilogram,45497904.0
84794000,Rope or cable-making machines,5778,Number of item,2485705,Kilogram,125701199.0
84795011,Cooperative robots,2644,Number of item,62839,Kilogram,29343034.0
84795019,Other industrial robots for multiple uses,1134,Number of item,404437,Kilogram,100379568.0
84795090,"Industrial robots, nes",3247,Number of item,478848,Kilogram,98699959.0
84796000,Evaporative air coolers,630597,Number of item,7834961,Kilogram,245809877.0
84797100,"Passenger boarding bridges, used in airports",6,Number of item,290276,Kilogram,18897392.0
84797900,"Passenger boarding bridges, nes",3,Number of item,11180,Kilogram,726636.0
84798110,Electric wire coil-widers,8777,Number of item,733091,Kilogram,67547090.0
84798190,Other machines for treating metal,13587,Number of item,4526877,Kilogram,298224591.0
84798200,"Machines for mixing/kneading/crushing/grinding, etc",91470,Number of item,8290837,Kilogram,503269966.0
84798310,Cold isostatic presses for working metal,1,Number of item,24526,Kilogram,4441490.0
84798390,Other cold isostatic presses,1,Number of item,5300,Kilogram,452863.0
84798910,Steering/rudder equipt or gyrostabilizers for ships,50011,Number of item,29380,Kilogram,15675517.0
84798920,Air humidifiers or dehumidifiers,494420,Number of item,1938925,Kilogram,117184150.0
84798940,Machines for sorting mailed packages or printed matters,194,Number of item,781392,Kilogram,27509285.0
84798961,Automatic plug-in machines,75,Number of item,74334,Kilogram,12280523.0
84798962,Automatic coreslice adhering machines,449,Number of item,672108,Kilogram,195812548.0
84798969,"Other machines for assemblying elements on printed circuit boards, nes",3122,Number of item,113606,Kilogram,14785690.0
84798992,Three-dimensional automatic warehouse equipment,162,Number of item,3065480,Kilogram,126688219.0
84798999,"Other machines and mechanical appliances having individual functions,nes",31201715,Number of item,48685797,Kilogram,3929718501.0
84799010,Parts of steering/rudder equipt or gyrostabilizers for ships,72493,Kilogram,0,?,4901210.0
84799020,Parts of air humidifiers or dehumidifiers,154081,Kilogram,0,?,15800321.0
84799090,"Parts of other machines/appliances of heading 84.79, nes",33317441,Kilogram,0,?,969212862.0
84801000,"Boxes, moulding, for metal foundry",1113435,Kilogram,0,?,42321185.0
84802000,"Bases, mould",1831893,Kilogram,0,?,54798978.0
84803000,"Patterns, moulding",164179,Kilogram,0,?,14988530.0
84804110,Pressure-casting moulds for metal or metal carbides,1510766,Kilogram,0,?,108156938.0
84804120,Moulds for powder metallurgy,2666,Kilogram,0,?,1649081.0
84804190,Other injuection or compression moulds for metal or metal carbides,1388962,Kilogram,0,?,72227603.0
84804900,"Moulds for metal′metal carbides, nes",1395763,Kilogram,0,?,58213965.0
84805000,Moulds for glass,146673,Number of item,636462,Kilogram,74293290.0
84806000,Moulds for mineral materials,85704,Number of item,9137242,Kilogram,160232828.0
84807110,"Bladder"" moulds for vulcanising tyres""",1274586,Number of item,2712772,Kilogram,238125420.0
84807190,Other injection or compression moulds for plastics or rubber,1592744,Number of item,24383161,Kilogram,2081748638.0
84807900,"Moulds for rubber′plastics, nes",91455,Number of item,2514586,Kilogram,217552158.0
84811000,"Valves, pressure reducing",3997761,Number of item,1237498,Kilogram,155116156.0
84812010,Valves for oleohydraulic transmissions,817791,Number of item,781420,Kilogram,95944881.0
84812020,Valves for pneumatic transmissions,878824,Number of item,336743,Kilogram,66094212.0
84813000,"Valves, check",126280740,Number of item,3866061,Kilogram,279753358.0
84814000,"Valves, safety′relief",3709277,Number of item,804870,Kilogram,126667433.0
84818021,Electromagnetic directional control valves,6227876,Number of item,1309288,Kilogram,208163917.0
84818029,Other directional control valves,299391,Number of item,220030,Kilogram,20313193.0
84818031,Electronic expansion valves,1646991,Number of item,155015,Kilogram,46836924.0
84818039,Other flow control valves,5107464,Number of item,2004209,Kilogram,248480327.0
84818040,"Other valves,nes",154639504,Number of item,56101591,Kilogram,3608455363.0
84818090,"Taps, cocks & similar appliances, nes",40663322,Number of item,23695625,Kilogram,1943141601.0
84819010,Parts of valves,21809608,Kilogram,0,?,1312515277.0
84819090,"Parts of taps, cocks′similar appliances",7165123,Kilogram,0,?,610218521.0
84821010,Self-aligning ball bearing,2784717,Number of item,598821,Kilogram,21285194.0
84821020,Deep groove ball bearing,256943637,Number of item,17497291,Kilogram,755903801.0
84821030,Angular contact ball bearing,3303789,Number of item,2587991,Kilogram,130928323.0
84821040,Thrust ball bearing,3542377,Number of item,617085,Kilogram,31820872.0
84821090,Other bal bearing,32958738,Number of item,6697663,Kilogram,242031280.0
84822000,"Bearings, tapered roller",12420772,Number of item,7493593,Kilogram,284890726.0
84823000,"Bearings, spherical roller",446400,Number of item,2785367,Kilogram,105649871.0
84824000,"Bearings, needle roller, including cage and needle roller assemblies",39027351,Number of item,1155972,Kilogram,108314576.0
84825000,"Bearings, cylindrical roller, including cage and needle roller assemblies, nes",18328524,Number of item,4772611,Kilogram,237476877.0
84828000,"Bearings, ball or roller, nes",5441479,Number of item,1818905,Kilogram,75851672.0
84829100,"Balls, needles & rollers for bearings",6542636,Kilogram,0,?,154309630.0
84829900,"Bearing parts, nes",17966881,Kilogram,0,?,446853304.0
84831011,Crank shafts of diesel engine for ships,2548,Number of item,69093,Kilogram,4416211.0
84831019,Other transmission shafts for ships,35518,Number of item,117324,Kilogram,11404305.0
84831090,Transmission shafts not for ships; cranks,98918125,Number of item,21562098,Kilogram,772123638.0
84832000,"Bearing housings, incorporating ball or roller bearings",3312365,Number of item,3721217,Kilogram,90065317.0
84833000,"Bearing housings,not incorp ball/roller bearing;plain shaft bearing",144261351,Number of item,6560151,Kilogram,300658810.0
84834010,Roller screws,442489,Number of item,217768,Kilogram,19597412.0
84834020,Planet decelerators,753275,Number of item,1964078,Kilogram,104759335.0
84834090,"Gears/gearing,ball screws,gear boxes,speed changers,nes",16966945,Number of item,38493221,Kilogram,1659015810.0
84835000,"Flywheels & pulleys, including pulley blocks",12569821,Number of item,7286261,Kilogram,225368852.0
84836000,Clutches & shaft couplings (including universal joints),5225784,Number of item,4706102,Kilogram,191055524.0
84839000,Parts of applianced of heading No. 84.83,40028101,Kilogram,0,?,1429359398.0
84841000,Gaskets of metal sheeting combined with other material,1190050,Kilogram,0,?,138853441.0
84842000,Mechnical seals,1790789,Kilogram,0,?,117840406.0
84849000,Gasket sets consisting of gaskets of different materials,335456,Kilogram,0,?,53379178.0
84851000,Machines for additive manufacturing by metal deposit,50,Number of item,66792,Kilogram,29561586.0
84852000,Machines for additive manufacturing by plastic or rubber deposit,234798,Number of item,2997528,Kilogram,457640319.0
84853020,"Machines for additive manufacturing by plaster, cement or ceramics deposit",3,Number of item,1110,Kilogram,563764.0
84858090,Other machines for additive manufacturing,42,Number of item,18357,Kilogram,8104509.0
84859010,Parts for machines for additive manufacturing by metal deposit,20497,Kilogram,0,?,6033220.0
84859020,Parts for achines for additive manufacturing by glass deposit,4969,Kilogram,0,?,633873.0
84859030,Parts for machines for additive manufacturing by plastic or rubber deposit,319393,Kilogram,0,?,97370436.0
84859090,Parts for other machines for additive manufacturing,13104,Kilogram,0,?,2259472.0
84861010,Machines for the treatment of monocrystalline sillicon by a process of involving a change of temperature,1,Number of item,16237,Kilogram,1782942.0
84861020,Grinding machines for the manufacture of boules or wafers,3,Number of item,150,Kilogram,77245.0
84861030,Sawing machines for the manufacutre of boules or wafers,24,Number of item,293600,Kilogram,34224463.0
84861090,Other machines for the manufacture of boules or wafers,3,Number of item,1178,Kilogram,518209.0
84862010,"Oxidation,diffusion,annealing and other heat treatment equipment for the manufacture of semiconductor or IC",117,Number of item,29062,Kilogram,28577593.0
84862021,Chemical Vapour Deposition(CVD) equipment for the manufacture of semiconductor or IC,30,Number of item,527941,Kilogram,222994196.0
84862022,Physical Vapour Deposition(PVD) equipment for the manufacture of semiconductor or IC,3,Number of item,56879,Kilogram,38357807.0
84862029,Other film deposition equipment for the manufacture of semiconductor or IC,4,Number of item,8908,Kilogram,3013199.0
84862039,Other apparatus used for projected circuit onto semiconductor materials for the manufacture of semiconductor or IC,2,Number of item,3980,Kilogram,525693.0
84862041,Dry plasma etching for the manufacture of semiconductor or IC,10,Number of item,25930,Kilogram,29335821.0
84862049,Other etching and stripping equipment for the manufacture of semiconductor or IC,20,Number of item,22363,Kilogram,3987483.0
84862050,Ion implanters,19,Number of item,20470,Kilogram,2326650.0
84862090,Other apparatus for the manufacture of semiconductor devices,107,Number of item,338405,Kilogram,54379987.0
84863010,"Oxidation,diffusion,annealing and other heat treatment equipment for the manufacture of flat panel display",9,Number of item,1305,Kilogram,203328.0
84863039,Other apparatus used for projected circuit onto semiconductor materials for the manufacture of flat panel display,5,Number of item,11553,Kilogram,2784497.0
84863041,Ultrasonic apparatus for cleaning for the manufacture of flat panel display,254,Number of item,363,Kilogram,66915.0
84863049,"Other apparatus of wet etching,developing,stripping or cleaning for the manufacture of flat panel display",40,Number of item,40959,Kilogram,10537603.0
84863090,Other machines and apparatus for the manufacture of flat panel displays,116,Number of item,253972,Kilogram,67184165.0
84864010,Apparatus used for the manufacture or repair of masks and reticles,15,Number of item,4,Kilogram,3127.0
84864021,Plastics encapsulating machines for the assembling of semiconductor or IC,10,Number of item,80319,Kilogram,24334978.0
84864022,Wire bonders for the assembling of semiconductor or IC,136,Number of item,84336,Kilogram,12014647.0
84864029,Other mounting and bonding machines and apparatus specified in Note 11 (C) to this Chapter.,268,Number of item,4095783,Kilogram,291073248.0
84864031,Automated material handing machines used in IC factories,25,Number of item,11012,Kilogram,5444992.0
84864039,"Other apparatus solely o used for lifting boules, wafers etc.",1395,Number of item,2291799,Kilogram,301628012.0
84869010,Parts and accessories of machines specified in Note 11 (C) to this Chapter,289260,Kilogram,0,?,17126688.0
84869020,Parts of wire bonders,96098,Kilogram,0,?,25369460.0
84869091,Componets of sputtering target material with backing,187189,Kilogram,0,?,140796672.0
84869099,Other parts and accessories of machines of heading84.86,1157113,Kilogram,0,?,794483379.0
84871000,Ships'′boats propellers & blades therefor,1912941,Kilogram,0,?,187929702.0
84879000,"Machinery parts, non-electrical, nes",70820335,Kilogram,0,?,1708914373.0
85011010,"Electric motors of an output≤37.5 W, for toys",6949377,Number of item,201200,Kilogram,23669246.0
85011091,"Electric motors of output≤37.5 W, 20mm≤housing diam≤39mm",60798506,Number of item,4264433,Kilogram,525934902.0
85011099,"Electric motors of an output≤37.5 W, nes",56376764,Number of item,14811517,Kilogram,1108405001.0
85012000,Universal AC/DC motors of an output exceeding 37.5 W,1477166,Number of item,1691932,Kilogram,65399198.0
85013100,"DC motors, DC generators, of an output not exceeding 750 W",27849596,Number of item,24435205,Kilogram,1678850533.0
85013200,"DC motors,DC generators,of an output exceeding 750 W but≤75 KW",849368,Number of item,4177824,Kilogram,308682970.0
85013300,"DC motors,DC generators,of an output exceeding 75 KW but≤375 KW",1523,Number of item,293876,Kilogram,9285128.0
85013400,"DC motors, DC generators, of an output exceeding 375 KW",39,Number of item,366606,Kilogram,15172806.0
85014000,"AC motors, single-phase, nes",25780543,Number of item,40527704,Kilogram,1161454643.0
85015100,"AC motors, multi-phase, of an output not exceeding 750 W",985834,Number of item,3706162,Kilogram,227095581.0
85015200,"AC motors, multi-phase, 750W ＜output ≤75 KW",530034,Number of item,23399216,Kilogram,796905955.0
85015300,"AC motors, multi-phase, of an output exceeding 75 KW",28122,Number of item,11598044,Kilogram,676820020.0
85016100,"AC generators (alternators), of an output ≤ 75 KVA",47417,Number of item,2821065,Kilogram,79744793.0
85016200,"AC generators, 75 KVA＜ output ≤375 KVA",7378,Number of item,2661627,Kilogram,70678618.0
85016300,"AC generators, 375 KVA＜ output≤750 KVA",1115,Number of item,1433352,Kilogram,37596471.0
85016410,"AC generators, 750 KVA＜ output≤350 MVA",1072,Number of item,7617332,Kilogram,401115787.0
85017100,Photovoltaic DC generators of an output not exceeding 50 W,127992,Number of item,320349,Kilogram,22777428.0
85017210,Photovoltaic DC generators of an output exceeding 50 W but not exceeding 750 W,41216,Number of item,2017760,Kilogram,46955851.0
85017220,Photovoltaic DC generators of an output exceeding 750 W but not exceeding 75 KW,4967,Number of item,1315275,Kilogram,23996691.0
85017230,Photovoltaic DC generators of an output exceeding 75 KW but not exceeding 375 KW,1,Number of item,17346,Kilogram,346101.0
85017240,Photovoltaic DC generators of an output exceeding 375 KW,1,Number of item,35120,Kilogram,815083.0
85018010,Photovoltaic AC generators of an output not exceeding 75 kVA,4724,Number of item,1116034,Kilogram,32316934.0
85018020,Photovoltaic AC generators of an output exceeding 75 kVA but not exceeding 375 kVA,9,Number of item,116270,Kilogram,2994665.0
85018030,Photovoltaic AC generators of an output exceeding 375 kVA but not exceeding 750 kVA,2,Number of item,258950,Kilogram,4784258.0
85018041,Photovoltaic AC generators of an output exceeding 750 kVA but not exceeding 350 MVA,3,Number of item,968804,Kilogram,16373806.0
85018042,Photovoltaic AC generators of an output exceeding 350 MVA but not exceeding 665 MVA,4,Number of item,100,Kilogram,2875.0
85021100,"Generating sets,diesel or semi-diesel engines, output≤75 KVA",39737,Number of item,12644259,Kilogram,416444870.0
85021200,"Generating sets,diesel or semi-diesel, 75 KVA＜output≤375 KVA",8953,Number of item,9857136,Kilogram,371229868.0
85021310,"Generating sets, diesel or semi-diesel,375 KVA＜output ≤2MVA",1444,Number of item,9973108,Kilogram,613054012.0
85021320,"Generating sets, diesel or semi-diesel engines, output＞2 MVA",148,Number of item,3865705,Kilogram,425713534.0
85022000,Generating sets with spark-igni internal combustion piston engines,459471,Number of item,23506043,Kilogram,848476522.0
85023100,Wind-powered electric generating sets,2567,Number of item,13925341,Kilogram,560318634.0
85023900,"Electric generating sets, nes",11296,Number of item,1945115,Kilogram,114788838.0
85024000,Electric rotary converters,271,Number of item,917,Kilogram,77027.0
85030010,"Parts of electric motors of subheading No. 8501.1010, 8501.1091",618323,Kilogram,0,?,68921546.0
85030020,"Parts of electric motors of subheading No. 8501.6420, 8501.6430",58071,Kilogram,0,?,10972994.0
85030030,Parts of the motors of subheading No. 8502.3100,91624499,Kilogram,0,?,1553198311.0
85030090,Parts of other machines of heading No. 85.01 or 85.02,55984074,Kilogram,0,?,2084626803.0
85041010,Electronic ballasts for discharge lamps or tubes,1042305,Number of item,198924,Kilogram,31215887.0
85041090,"Other ballasts for discharge lamps or tubes, nes",610806,Number of item,264925,Kilogram,15608053.0
85042100,"Liq dielectric transformers ,a power handling capacity≤650 KVA",13124,Number of item,5716301,Kilogram,217043498.0
85042200,"Liq dielectric transformers,650 KVA＜capacity≤10 MVA",1782,Number of item,18048934,Kilogram,793578381.0
85042311,"Liq dielectric transformers, 10 MVA＜capacity＜220MVA",142,Number of item,10624987,Kilogram,757394016.0
85042312,"Liq dielectric transformers, 220 MVA≤capacity＜330MVA",22,Number of item,5508722,Kilogram,503454799.0
85042313,"Liq dielectric transformers, 330 MVA≤capacity＜400MVA",2,Number of item,547360,Kilogram,33269984.0
85042329,"Other liquid dielectric transformers, handling capacity≥500 MVA",4,Number of item,2152920,Kilogram,228664384.0
85043110,"Mutual inductors, capacity≤1 KVA",6467126,Number of item,963002,Kilogram,130872708.0
85043190,"Other transformers , capacity ≤1 KVA, nes",175065612,Number of item,5627549,Kilogram,651105772.0
85043210,"Mutual inductors, 1 KVA＜capacity≤16 KVA",124916,Number of item,24361,Kilogram,2375838.0
85043290,"Other transformers, 1 KVA＜capacity≤16 KVA, nes",2346837,Number of item,1245386,Kilogram,73987109.0
85043310,"Mutual inductor,16 KVA＜capacity ≤500 KVA",30725,Number of item,66221,Kilogram,21217998.0
85043390,"Other transformers ,16 KVA＜capacity ≤500 KVA",59979,Number of item,1082855,Kilogram,58346643.0
85043410,"Mutual inductors ,capacity＞500 KVA",2,Number of item,4120,Kilogram,40216.0
85043490,"Other transformers ,capacity＞500 KVA, nes",851,Number of item,5480175,Kilogram,219552435.0
85044013,Voltage-stabilized suppliers of machines of heading No. 84.71,9281379,Number of item,6701374,Kilogram,1429565139.0
85044014,"Other DC voltage-stabilized suppliers, ＜ 1 kW, accuracy to 0.0001",73279841,Number of item,11251358,Kilogram,2303646760.0
85044015,"Other AC voltage-stabilized suppliers, ＜ 10 kW,accuracy to 0.001",13164296,Number of item,2564143,Kilogram,175268864.0
85044019,"Other voltage stabilized suppliers, nes",4054538,Number of item,4493184,Kilogram,703642128.0
85044020,Uninterrupted power suppliers (UPS),1345187,Number of item,11449696,Kilogram,768505431.0
85044030,Inverter,2290141,Number of item,21664757,Kilogram,3248294687.0
85044091,Semicouductor modules with converting function,72167921,Number of item,353860,Kilogram,503678167.0
85044099,Other static converters,121782406,Number of item,28920604,Kilogram,4639026389.0
85045000,"Inductors, electric",6527163681,Number of item,8153877,Kilogram,1519977736.0
85049011,Parts of transformers of subheading No. 8504.2320,128922,Kilogram,0,?,6178221.0
85049019,"Parts of other transformers, nes",18832678,Kilogram,0,?,500257513.0
85049020,Parts of voltage stabilized suppliers and UPS,4793284,Kilogram,0,?,585254448.0
85049090,"Parts of ballasts, static converters and other inductors",7664721,Kilogram,0,?,991078780.0
85051110,"Permanent magnets/articles going to be prmnnt magnets, of rare-earth metals",3585675,Kilogram,0,?,1182518269.0
85051190,"Permanent magnets/articles going to be prmnnt magnets, of oth metal",3185150,Kilogram,0,?,116984842.0
85051900,"Permanent magnets/articles going to be permanent magnets, nes",9535331,Kilogram,0,?,194815344.0
85052000,"Electro-magnetic couplings, clutches & brakes",706725,Kilogram,0,?,61222029.0
85059010,Electro-magnetic lifting heads,1813,Number of item,251102,Kilogram,6666143.0
85059090,Electro-magnets nes & parts of heading No 85.05,40075385,Number of item,2962467,Kilogram,294659728.0
85061011,"Primary cells&batteries,button-shape, alkaline Zn-Mn dioxide",79088849,Number of item,138389,Kilogram,12252155.0
85061012,"Primary cells&batteries,Cylindrical, alkaline Zn-Mn dioxide",653175238,Number of item,13483857,Kilogram,433209175.0
85061019,"Other primary cells&batteries, alkaline Zn-Mn dioxide",14554833,Number of item,310837,Kilogram,15846518.0
85061090,Other manganese dioxide cells & batteries,840196032,Number of item,13439323,Kilogram,233004169.0
85064000,Silver oxide primary cells & batteries,3507172,Number of item,5908,Kilogram,4538594.0
85065000,Lithium primary cells & batteries,132129403,Number of item,1544390,Kilogram,270958042.0
85066000,Air-zinc primary cells & batteries,3577478,Number of item,3914,Kilogram,3100783.0
85068000,"Primary cells & batteries, nes",134053,Number of item,4169,Kilogram,871078.0
85069010,Parts of manganese dioxide primary cells/batteries,1077918,Kilogram,0,?,29593475.0
85069090,"Parts of other primary cells/batteries, nes",69997,Kilogram,0,?,18633689.0
85071000,Pb-acid electric accumulators for starting piston engines,3521564,Number of item,26584463,Kilogram,401986787.0
85072000,Lead-acid electric accumulators nes,9274786,Number of item,41295251,Kilogram,718624286.0
85073000,Nickel-cadmium electric accumulators,2153099,Number of item,164481,Kilogram,15968445.0
85075000,Nickel-metal hydride electric accumulators,15681665,Number of item,615564,Kilogram,117143108.0
85076000,Lithium-ion electric accumulators,272970017,Number of item,241625778,Kilogram,29700051326.0
85078030,Vanadium redox flow batteries,1,Number of item,12000,Kilogram,1134425.0
85078090,Other electric accumulators,40766,Number of item,702958,Kilogram,50133155.0
85079010,Parts of lead-acid electric accumulators,4440922,Kilogram,0,?,85270582.0
85079090,"Parts of other electric accumulators, nes",7712411,Kilogram,0,?,819995033.0
85081100,"Wacuum cleaners,self-contained electric motor, ?1500W,?20L",8343059,Number of item,27009595,Kilogram,2398174831.0
85081900,"Other wacuum cleaners,self-contained electric motor",849597,Number of item,5401183,Kilogram,202421214.0
85086000,"Wacuum cleaners, no self-contained electric motor",6351,Number of item,13306,Kilogram,788834.0
85087010,parts for the cleaners of subheading 85081100,3104196,Kilogram,0,?,250582741.0
85087090,parts for cleaners other than subheading 85081100,1395751,Kilogram,0,?,98685246.0
85094010,Fruit or vegetable juice extractors,2134615,Number of item,3997886,Kilogram,206832314.0
85094090,Food grinders and mixers,15119584,Number of item,24314759,Kilogram,1280423678.0
85098010,Floor polishers,6601,Number of item,19200,Kilogram,967262.0
85098020,Kitchen waste disposers,110048,Number of item,589694,Kilogram,32911553.0
85098090,"Other Electro-mechanical domestic appliances,with electric motor",25550300,Number of item,36894097,Kilogram,3374404374.0
85099000,Parts of electro-mech dom appliances with electric motor,4060245,Kilogram,0,?,275197950.0
85101000,"Shavers, with self-contained electric motor",3476905,Number of item,845014,Kilogram,191275235.0
85102000,"Hair clippers, with self-contained electric motor",8369617,Number of item,3039765,Kilogram,363163418.0
85103000,"Hair-removing appliances, with self-containd electric motor",2928915,Number of item,576219,Kilogram,99366220.0
85109000,"Parts of shavers & hair clippers, with self-contned electric motor",159815,Kilogram,0,?,52417888.0
85111000,Spark plugs,21672339,Number of item,1065295,Kilogram,98011135.0
85112010,"Ignition magnetos, etc,for locomotive,aircraft & ships",2,Number of item,17,Kilogram,8369.0
85112090,"Ignition magnetos/magneto-generators/magnetic flywheels, nes",442078,Number of item,448580,Kilogram,15533129.0
85113010,"Distributors/ignition coils, for locomotives,aircraft & ships",7341,Number of item,2014,Kilogram,161791.0
85113090,"Distributors & ignition coils, nes",5936434,Number of item,1796277,Kilogram,209821448.0
85114010,"Starter motors/dual generators, for locomotives, aircraft & ships",19812,Number of item,40118,Kilogram,6754019.0
85114091,"Starter motors of an output≥132.39kw, for engines use",22359,Number of item,132963,Kilogram,11068665.0
85114099,"Starter motors/dual generators, nes",1726668,Number of item,5188119,Kilogram,293626804.0
85115010,"Other generators, for locomotives, aircraft & ships",282,Number of item,7249,Kilogram,3415174.0
85115090,"Other generators, nes",757857,Number of item,4376712,Kilogram,285558771.0
85118000,Glow plugs & other ignition or starting equipment nes,2180083,Number of item,385435,Kilogram,24977036.0
85119010,"Parts of equipmnt of headng 85.11 for locomotives,aircraft & ships",11522,Kilogram,0,?,2077388.0
85119090,Parts of other equipment of heading 85.11,8736622,Kilogram,0,?,366895826.0
85121000,Lighting or signalling equipment of a kind used on bicycles,4697902,Number of item,413009,Kilogram,66085956.0
85122010,Lighting equipment of a kind used for motor vehicles,33680827,Number of item,12053133,Kilogram,1266916187.0
85122090,Visual signalling equipment used for motor vehichles,10982510,Number of item,2480137,Kilogram,359920309.0
85123011,"Loudspeaker, buzzers, for motor vehicles",5814943,Number of item,1195546,Kilogram,70958409.0
85123012,Burglar alarm for motor vehicles,296045,Number of item,104252,Kilogram,13327952.0
85123019,"Other sound signalling equipment, for motor vehicles",1043020,Number of item,195921,Kilogram,59431350.0
85123090,Sound signalling equipment for cycles,178397,Number of item,71026,Kilogram,2315150.0
85124000,"Windscreen wipes, defrosters & demisters",6838156,Number of item,1487100,Kilogram,77869734.0
85129000,"Parts of electrical lighting, signalling & defrosting equipment",4869593,Kilogram,0,?,629280379.0
85131010,Portable electric torches functioned by dry batteries,39128126,Number of item,4299362,Kilogram,383234800.0
85131090,"Portable electric lamps with self-contained source of energy, nes",18215399,Number of item,4501529,Kilogram,471395538.0
85139010,Parts of torches of subheading No. 8513.1010,43176,Kilogram,0,?,5199387.0
85139090,Parts of portable electr lamps of subheading No 8513.1090,68723,Kilogram,0,?,6709544.0
85141910,Controlled atmosphere heated furnaces,66,Number of item,901582,Kilogram,100430812.0
85141990,"Industrial/lab electric resistance heated furnaces & ovens, nes",42932,Number of item,3151904,Kilogram,248798359.0
85142000,Industry/lab electric induction or dielectric furnaces & ovens,2755,Number of item,1293890,Kilogram,56450604.0
85143100,Electron beam furnaces,1,Number of item,600,Kilogram,44643.0
85143200,Plasma and vacuum arc furnaces,2,Number of item,21000,Kilogram,882436.0
85143900,Other furnaces and ovens,9781,Number of item,1304635,Kilogram,68825885.0
85144000,Industry&lab electric induction or dielectric heating equip nes,4915,Number of item,254521,Kilogram,24911895.0
85149010,Parts of electric furnace for steel making,1434381,Kilogram,0,?,36259582.0
85149090,Parts of other equipment of heading No. 85.14,3028026,Kilogram,0,?,174657834.0
85151100,Electric soldering irons & guns,1267118,Number of item,619944,Kilogram,54499674.0
85151900,Electric brazing or soldering machines & apparatus nes,37774,Number of item,405975,Kilogram,43550722.0
85152120,Robots for resistance welding of metals,10,Number of item,1266,Kilogram,127576.0
85152191,"Aligning tube welding machines,fully/partly automatic",461,Number of item,579162,Kilogram,23391339.0
85152199,"Machines for resistance welding,fully/partly automatic,nes",9898,Number of item,658354,Kilogram,66947942.0
85152900,Electric mach/app for resistance welding of metal nes,67432,Number of item,778440,Kilogram,56573796.0
85153120,Robots for(including plasma arc)welding of metals,126,Number of item,246791,Kilogram,37407512.0
85153191,"Spiralling tube machines for (including plasma arc)welding of metals,fully/partly automatic",306,Number of item,39305,Kilogram,941221.0
85153199,"Apparatus and machines for(including plasma arc)welding of metals,fully/partly automatic,nes",120847,Number of item,1979837,Kilogram,135786029.0
85153900,"Machines for arc welding of metals, incl. plasma arc welding, neither fully nor partly automatic,nes",717046,Number of item,5166692,Kilogram,302013821.0
85158010,Laser welding robots,21,Number of item,39864,Kilogram,22931491.0
85158090,"Welding machines,nes;electric machines for hot spraying metals",331350,Number of item,2965449,Kilogram,396311157.0
85159000,Pts of elec/laser/ultrc mach for weld/cut nes or hot spray of mtl,2500371,Kilogram,0,?,241027545.0
85161010,Electric storage water heater,568492,Number of item,9451824,Kilogram,222508445.0
